field,stage,archive,fund,cik,source_table,source_column_or_concept,raw_row_count,non_missing_count,non_missing_percentage,normalized_row_count,normalized_non_missing_count,normalized_coverage,aggregated_row_count,aggregated_non_missing_count,aggregated_coverage,blind_row_count,blind_non_missing_count,blind_coverage,aggregation_loss_count,export_loss_count,direct_parser_loss_count,support_join_loss_count,support_unmatched_count,exact_loss_stage,representative_raw_examples_json,diagnosis,recommended_action
maturity,raw_soi,2024q4,OCIC,1812554,soi.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q4,OCIC,1812554,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},1565,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q4,OCIC,1812554,data/day3/blind_facility_pairs_v2.csv,{},11,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q4,OCIC,1812554,soi.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q4,OCIC,1812554,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},1565,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q4,OCIC,1812554,data/day3/blind_facility_pairs_v2.csv,{},11,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q4,OCIC,1812554,soi.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q4,OCIC,1812554,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},1565,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q4,OCIC,1812554,data/day3/blind_facility_pairs_v2.csv,{},11,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q4,OCIC,1812554,soi.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q4,OCIC,1812554,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},1750,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q4,OCIC,1812554,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},1565,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q4,OCIC,1812554,data/day3/blind_facility_pairs_v2.csv,{},11,0,0.000000,1750,0,0.000000,1565,0,0.000000,11,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q4,OCSL,1414932,soi.tsv,{},836,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q4,OCSL,1414932,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},836,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},842,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},753,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q4,OCSL,1414932,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q4,OCSL,1414932,soi.tsv,{},836,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q4,OCSL,1414932,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},836,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},842,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},753,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q4,OCSL,1414932,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q4,OCSL,1414932,soi.tsv,{},836,0,0.000000,842,16,1.900238,753,16,2.124834,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q4,OCSL,1414932,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},836,0,0.000000,842,16,1.900238,753,16,2.124834,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,"{""reference_rate"":16}",842,16,1.900238,842,16,1.900238,753,16,2.124834,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,"{""reference_rate"":16}",753,16,2.124834,842,16,1.900238,753,16,2.124834,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q4,OCSL,1414932,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,842,16,1.900238,753,16,2.124834,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q4,OCSL,1414932,soi.tsv,{},836,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q4,OCSL,1414932,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},836,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},842,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},753,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q4,OCSL,1414932,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,842,0,0.000000,753,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q4,TSLX,1508655,soi.tsv,{},442,0,0.000000,442,0,0.000000,442,0,0.000000,0,0,,0,0,0,292,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q4,TSLX,1508655,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,"{""datasets/txt.tsv:InvestmentDueDate@0000950170-24-121434"":292}",442,292,66.063348,442,0,0.000000,442,0,0.000000,0,0,,0,0,0,292,0,supporting_facts_to_normalized,"[{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products American Achievement, Corp. Subordinated note ($4,740 par, due 9/2026) Initial Acquisition Date 3/16/2021 Reference Rate and Spread SOFR + 1.15% Interest Rate 6.54% PIK"",""line"":15654,""table"":""datasets/txt.tsv"",""value"":""2026-09"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products Bed Bath and Beyond Inc. ABL FILO term loan ($14,065 par, due 8/2027) Initial Acquisition Date 9/2/2022 Reference Rate and Spread SOFR + 9.90% Interest Rate 15.26%"",""line"":15655,""table"":""datasets/txt.tsv"",""value"":""2027-08"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products Bed Bath and Beyond Inc. Roll Up DIP term loan ($25,931 par, due 9/2024) Initial Acquisition Date 4/24/2023 Reference Rate and Spread SOFR + 7.90% Interest Rate 13.26% (incl. 13.26% PIK)"",""line"":15656,""table"":""datasets/txt.tsv"",""value"":""2024-09"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products Bed Bath and Beyond Inc. Super-Priority DIP term loan ($4,739 par, due 9/2024) Initial Acquisition Date 4/24/2023 Reference Rate and Spread SOFR + 7.90% Interest Rate 13.26%"",""line"":15657,""table"":""datasets/txt.tsv"",""value"":""2024-09"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products Cordance Operations, LLC First-lien loan ($49,543 par, due 7/2028) Initial Acquisition Date 7/25/2022 Reference Rate and Spread SOFR + 9.25% Interest Rate 14.66%"",""line"":15658,""table"":""datasets/txt.tsv"",""value"":""2028-07"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products Neuintel, LLC First-lien loan ($57,701 par, due 12/2026) Initial Acquisition Date 12/20/2021 Reference Rate and Spread SOFR + 7.65% Interest Rate 13.03%"",""line"":15659,""table"":""datasets/txt.tsv"",""value"":""2026-12"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products Rapid Data GmbH Unternehmensberatung First-lien loan (EUR 4,495 par, due 7/2029) Initial Acquisition Date 7/11/2023 Reference Rate and Spread E + 6.50% Interest Rate 10.48%"",""line"":15660,""table"":""datasets/txt.tsv"",""value"":""2029-07"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Retail and Consumer Products Tango Management Consulting, LLC First-lien loan ($57,007 par, due 12/2027) Initial Acquisition Date 12/1/2021 Reference Rate and Spread SOFR + 6.85% Interest Rate 12.20%"",""line"":15661,""table"":""datasets/txt.tsv"",""value"":""2027-12"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Marcura Equities LTD First-lien loan ($32,007 par, due 8/2029) Initial Acquisition Date 8/11/2023 Reference Rate and Spread SOFR + 7.00% Interest Rate 12.18%"",""line"":15662,""table"":""datasets/txt.tsv"",""value"":""2029-08"",""version"":""0000950170-24-121434""},{""adsh"":""0000950170-24-121434"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Marcura Equities LTD First-lien revolving loan ($1,667 par, due 8/2029) Initial Acquisition Date 8/11/2023 Reference Rate and Spread SOFR + 7.00% Interest Rate 12.18%"",""line"":15663,""table"":""datasets/txt.tsv"",""value"":""2029-08"",""version"":""0000950170-24-121434""}]",join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
